year,procode,deprivation_peers,patients_peers,attendances_peers,fte_staff_peers,diagnosis_peers,night_beds_peers,day_beds_peers,age_0_15_peers,age_60_74_peers,no_procedure_peers,operating_expenses_peers,urban_peers,sites_peers,sea_distance_peers,mff_payment_index_peers,degree_of_specialisation_peers,student_staff_peers,cc_gs_peers,non_type_1_ae_department_peers,absence_rate_peers,dto_cs_peers,name,postcode,open_date,close_date,MH_trust_flag,catchment_cat,age_00_04_cat,age_05_14_cat,age_15_24_cat,age_25_64_cat,age_65_74_cat,age_75_plus_cat,sex_m_cat,patients_admitted_cat
2011,R1F,21,74445,313915,2671.9,0.21,0.9,0.8,0.08,0.28,0.35,-202947,0.66,60,4,1.05,-34549.7,0.02,196,1,0.04,371,ISLE OF WIGHT NHS TRUST,PO30 5TG,20120401,NA,1,95093,0.054304733,0.103751065,0.107074127,0.477606133,0.12403647,0.133227472,0.459855089,17725
2012,R1F,21,74445,313915,2671.9,0.21,0.9,0.8,0.08,0.28,0.35,-202947,0.66,60,4,1.05,-34549.7,0.02,196,1,0.04,371,ISLE OF WIGHT NHS TRUST,PO30 5TG,20120401,NA,1,95093,0.054304733,0.103751065,0.107074127,0.477606133,0.12403647,0.133227472,0.459855089,17725
2013,R1F,21,74445,313915,2671.9,0.21,0.9,0.8,0.08,0.28,0.35,-202947,0.66,60,4,1.05,-34549.7,0.02,196,1,0.04,371,ISLE OF WIGHT NHS TRUST,PO30 5TG,20120401,NA,1,111644,0.055882985,0.106651499,0.109965605,0.473281144,0.130020422,0.124198345,0.469169861,32122
2014,R1F,21,74445,313915,2671.9,0.21,0.9,0.8,0.08,0.28,0.35,-202947,0.66,60,4,1.05,-34549.7,0.02,196,1,0.04,371,ISLE OF WIGHT NHS TRUST,PO30 5TG,20120401,NA,1,119509,0.054949836,0.106853877,0.110108862,0.471504238,0.133680309,0.122902878,0.475211072,44359
2015,R1F,21,74445,313915,2671.9,0.21,0.9,0.8,0.08,0.28,0.35,-202947,0.66,60,4,1.05,-34549.7,0.02,196,1,0.04,371,ISLE OF WIGHT NHS TRUST,PO30 5TG,20120401,NA,1,118783,0.05567295,0.105957923,0.108273069,0.469722098,0.136383152,0.123990807,0.475320543,45156
2016,R1F,21,74445,313915,2671.9,0.21,0.9,0.8,0.08,0.28,0.35,-202947,0.66,60,4,1.05,-34549.7,0.02,196,1,0.04,371,ISLE OF WIGHT NHS TRUST,PO30 5TG,20120401,NA,1,118190,0.054513918,0.104128945,0.104391234,0.470344361,0.141103308,0.125518233,0.474930197,46128
2017,R1F,21,74445,313915,2671.9,0.21,0.9,0.8,0.08,0.28,0.35,-202947,0.66,60,4,1.05,-34549.7,0.02,196,1,0.04,371,ISLE OF WIGHT NHS TRUST,PO30 5TG,20120401,NA,1,118385,0.053638552,0.103763146,0.099480509,0.471377286,0.143565485,0.128175022,0.47453647,47273
2018,R1F,21,74445,313915,2671.9,0.21,0.9,0.8,0.08,0.28,0.35,-202947,0.66,60,4,1.05,-34549.7,0.02,196,1,0.04,371,ISLE OF WIGHT NHS TRUST,PO30 5TG,20120401,NA,1,118330,0.051922589,0.102011324,0.095825235,0.471047072,0.146716809,0.132476971,0.476371165,48302
2019,R1F,21,74445,313915,2671.9,0.21,0.9,0.8,0.08,0.28,0.35,-202947,0.66,60,4,1.05,-34549.7,0.02,196,1,0.04,371,ISLE OF WIGHT NHS TRUST,PO30 5TG,20120401,NA,1,118330,0.051922589,0.102011324,0.095825235,0.471047072,0.146716809,0.132476971,0.476371165,48302
2020,R1F,21,74445,313915,2671.9,0.21,0.9,0.8,0.08,0.28,0.35,-202947,0.66,60,4,1.05,-34549.7,0.02,196,1,0.04,371,ISLE OF WIGHT NHS TRUST,PO30 5TG,20120401,NA,1,118330,0.051922589,0.102011324,0.095825235,0.471047072,0.146716809,0.132476971,0.476371165,48302
2021,R1F,21,74445,313915,2671.9,0.21,0.9,0.8,0.08,0.28,0.35,-202947,0.66,60,4,1.05,-34549.7,0.02,196,1,0.04,371,ISLE OF WIGHT NHS TRUST,PO30 5TG,20120401,NA,1,118330,0.051922589,0.102011324,0.095825235,0.471047072,0.146716809,0.132476971,0.476371165,48302
2011,R1G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TORBAY AND SOUTHERN DEVON HEALTH AND CARE NHS TRUST,TQ2 7TD,20120401,20150930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,R1G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TORBAY AND SOUTHERN DEVON HEALTH AND CARE NHS TRUST,TQ2 7TD,20120401,20150930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,R1G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TORBAY AND SOUTHERN DEVON HEALTH AND CARE NHS TRUST,TQ2 7TD,20120401,20150930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,R1G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TORBAY AND SOUTHERN DEVON HEALTH AND CARE NHS TRUST,TQ2 7TD,20120401,20150930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,R1G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TORBAY AND SOUTHERN DEVON HEALTH AND CARE NHS TRUST,TQ2 7TD,20120401,20150930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,R1G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TORBAY AND SOUTHERN DEVON HEALTH AND CARE NHS TRUST,TQ2 7TD,20120401,20150930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,R1G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TORBAY AND SOUTHERN DEVON HEALTH AND CARE NHS TRUST,TQ2 7TD,20120401,20150930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,R1G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TORBAY AND SOUTHERN DEVON HEALTH AND CARE NHS TRUST,TQ2 7TD,20120401,20150930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,R1G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TORBAY AND SOUTHERN DEVON HEALTH AND CARE NHS TRUST,TQ2 7TD,20120401,20150930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,R1G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TORBAY AND SOUTHERN DEVON HEALTH AND CARE NHS TRUST,TQ2 7TD,20120401,20150930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,R1G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TORBAY AND SOUTHERN DEVON HEALTH AND CARE NHS TRUST,TQ2 7TD,20120401,20150930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,R1H,34.6,666390,3109155,14741.8,0.21,0.9,0.9,0.13,0.16,0.43,-1603421,0.96,131,21.1,1.21,482078.48,0.03,197,1,0.04,1505,BARTS HEALTH NHS TRUST,E1 1BB,20120401,NA,0,1052930,0.07347592,0.129128242,0.152600838,0.553939958,0.048978565,0.041876478,0.524955125,359929
2012,R1H,34.6,666390,3109155,14741.8,0.21,0.9,0.9,0.13,0.16,0.43,-1603421,0.96,131,21.1,1.21,482078.48,0.03,197,1,0.04,1505,BARTS HEALTH NHS TRUST,E1 1BB,20120401,NA,0,1105839,0.074698035,0.130681772,0.145796088,0.555535661,0.050862739,0.042425706,0.524881108,406765
2013,R1H,34.6,666390,3109155,14741.8,0.21,0.9,0.9,0.13,0.16,0.43,-1603421,0.96,131,21.1,1.21,482078.48,0.03,197,1,0.04,1505,BARTS HEALTH NHS TRUST,E1 1BB,20120401,NA,0,1110067,0.074764857,0.131761416,0.140029386,0.55949776,0.051338343,0.042608239,0.523572001,412758
2014,R1H,34.6,666390,3109155,14741.8,0.21,0.9,0.9,0.13,0.16,0.43,-1603421,0.96,131,21.1,1.21,482078.48,0.03,197,1,0.04,1505,BARTS HEALTH NHS TRUST,E1 1BB,20120401,NA,0,1084134,0.07640015,0.134062763,0.137506987,0.560524806,0.049408099,0.042097195,0.524111411,373147
2015,R1H,34.6,666390,3109155,14741.8,0.21,0.9,0.9,0.13,0.16,0.43,-1603421,0.96,131,21.1,1.21,482078.48,0.03,197,1,0.04,1505,BARTS HEALTH NHS TRUST,E1 1BB,20120401,NA,0,1093361,0.076890432,0.132691764,0.133864296,0.563151603,0.050720668,0.042681237,0.524889767,389158
2016,R1H,34.6,666390,3109155,14741.8,0.21,0.9,0.9,0.13,0.16,0.43,-1603421,0.96,131,21.1,1.21,482078.48,0.03,197,1,0.04,1505,BARTS HEALTH NHS TRUST,E1 1BB,20120401,NA,0,1105250,0.078023976,0.132766342,0.130793938,0.563074418,0.052170097,0.043171228,0.52782176,393223
2017,R1H,34.6,666390,3109155,14741.8,0.21,0.9,0.9,0.13,0.16,0.43,-1603421,0.96,131,21.1,1.21,482078.48,0.03,197,1,0.04,1505,BARTS HEALTH NHS TRUST,E1 2ES,20120401,NA,0,1114850,0.076025474,0.135124008,0.128336548,0.56192582,0.05428533,0.044302821,0.528566175,399541
2018,R1H,34.6,666390,3109155,14741.8,0.21,0.9,0.9,0.13,0.16,0.43,-1603421,0.96,131,21.1,1.21,482078.48,0.03,197,1,0.04,1505,BARTS HEALTH NHS TRUST,E1 2ES,20120401,NA,0,1139498,0.074948793,0.136125733,0.127424533,0.561983435,0.055284871,0.044232636,0.531248848,406450
2019,R1H,34.6,666390,3109155,14741.8,0.21,0.9,0.9,0.13,0.16,0.43,-1603421,0.96,131,21.1,1.21,482078.48,0.03,197,1,0.04,1505,BARTS HEALTH NHS TRUST,E1 2ES,20120401,NA,0,1139498,0.074948793,0.136125733,0.127424533,0.561983435,0.055284871,0.044232636,0.531248848,406450
2020,R1H,34.6,666390,3109155,14741.8,0.21,0.9,0.9,0.13,0.16,0.43,-1603421,0.96,131,21.1,1.21,482078.48,0.03,197,1,0.04,1505,BARTS HEALTH NHS TRUST,E1 2ES,20120401,NA,0,1139498,0.074948793,0.136125733,0.127424533,0.561983435,0.055284871,0.044232636,0.531248848,406450
2021,R1H,34.6,666390,3109155,14741.8,0.21,0.9,0.9,0.13,0.16,0.43,-1603421,0.96,131,21.1,1.21,482078.48,0.03,197,1,0.04,1505,BARTS HEALTH NHS TRUST,E1 2ES,20120401,NA,0,1139498,0.074948793,0.136125733,0.127424533,0.561983435,0.055284871,0.044232636,0.531248848,406450
2011,R1J,13.7,61375,86575,2069.9,0.17,NA,1,0.22,0.15,0.67,-112530,0.49,139,13.2,1.06,-8633.51,0,196,0,0.04,33,THE GLOUCESTERSHIRE CARE SERVICES NATIONAL HEALTH SERVICE TRUST,GL3 4AW,20130322,20190930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,R1J,13.7,61375,86575,2069.9,0.17,NA,1,0.22,0.15,0.67,-112530,0.49,139,13.2,1.06,-8633.51,0,196,0,0.04,33,THE GLOUCESTERSHIRE CARE SERVICES NATIONAL HEALTH SERVICE TRUST,GL3 4AW,20130322,20190930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,R1J,13.7,61375,86575,2069.9,0.17,NA,1,0.22,0.15,0.67,-112530,0.49,139,13.2,1.06,-8633.51,0,196,0,0.04,33,THE GLOUCESTERSHIRE CARE SERVICES NATIONAL HEALTH SERVICE TRUST,GL3 4AW,20130322,20190930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,R1J,13.7,61375,86575,2069.9,0.17,NA,1,0.22,0.15,0.67,-112530,0.49,139,13.2,1.06,-8633.51,0,196,0,0.04,33,THE GLOUCESTERSHIRE CARE SERVICES NATIONAL HEALTH SERVICE TRUST,GL3 4AW,20130322,20190930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,R1J,13.7,61375,86575,2069.9,0.17,NA,1,0.22,0.15,0.67,-112530,0.49,139,13.2,1.06,-8633.51,0,196,0,0.04,33,GLOUCESTERSHIRE CARE SERVICES NHS TRUST,GL3 4AW,20130322,20190930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,R1J,13.7,61375,86575,2069.9,0.17,NA,1,0.22,0.15,0.67,-112530,0.49,139,13.2,1.06,-8633.51,0,196,0,0.04,33,GLOUCESTERSHIRE CARE SERVICES NHS TRUST,GL3 4AW,20130322,20190930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,R1J,13.7,61375,86575,2069.9,0.17,NA,1,0.22,0.15,0.67,-112530,0.49,139,13.2,1.06,-8633.51,0,196,0,0.04,33,GLOUCESTERSHIRE CARE SERVICES NHS TRUST,GL3 4AW,20130322,20190930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,R1J,13.7,61375,86575,2069.9,0.17,NA,1,0.22,0.15,0.67,-112530,0.49,139,13.2,1.06,-8633.51,0,196,0,0.04,33,GLOUCESTERSHIRE CARE SERVICES NHS TRUST,GL3 4AW,20130322,20190930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,R1J,13.7,61375,86575,2069.9,0.17,NA,1,0.22,0.15,0.67,-112530,0.49,139,13.2,1.06,-8633.51,0,196,0,0.04,33,GLOUCESTERSHIRE CARE SERVICES NHS TRUST,GL3 4AW,20130322,20190930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,R1J,13.7,61375,86575,2069.9,0.17,NA,1,0.22,0.15,0.67,-112530,0.49,139,13.2,1.06,-8633.51,0,196,0,0.04,33,GLOUCESTERSHIRE CARE SERVICES NHS TRUST,GL3 4AW,20130322,20190930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,R1J,13.7,61375,86575,2069.9,0.17,NA,1,0.22,0.15,0.67,-112530,0.49,139,13.2,1.06,-8633.51,0,196,0,0.04,33,GLOUCESTERSHIRE CARE SERVICES NHS TRUST,GL3 4AW,20130322,20190930,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,R1K,23.5,303560,1212960,7681.7,0.25,0.9,1,0.08,0.21,0.48,-766137,0.99,90,33,1.2,200036.91,0.04,199,1,0.03,794,LONDON NORTH WEST HEALTHCARE NHS TRUST,HA1 3UJ,20141001,NA,0,610410,0.075870317,0.114355925,0.140223784,0.553845776,0.059992464,0.055711735,0.514178994,226631
2012,R1K,23.5,303560,1212960,7681.7,0.25,0.9,1,0.08,0.21,0.48,-766137,0.99,90,33,1.2,200036.91,0.04,199,1,0.03,794,LONDON NORTH WEST HEALTHCARE NHS TRUST,HA1 3UJ,20141001,NA,0,601828,0.076053291,0.110242461,0.135902617,0.558081379,0.061944609,0.057775644,0.51364011,226609
2013,R1K,23.5,303560,1212960,7681.7,0.25,0.9,1,0.08,0.21,0.48,-766137,0.99,90,33,1.2,200036.91,0.04,199,1,0.03,794,LONDON NORTH WEST HEALTHCARE NHS TRUST,HA1 3UJ,20141001,NA,0,590855,0.067860981,0.108260064,0.131900382,0.567992147,0.064242496,0.05974393,0.515062071,231971
2014,R1K,23.5,303560,1212960,7681.7,0.25,0.9,1,0.08,0.21,0.48,-766137,0.99,90,33,1.2,200036.91,0.04,199,1,0.03,794,LONDON NORTH WEST HEALTHCARE NHS TRUST,HA1 3UJ,20141001,NA,0,613854,0.063298439,0.106364054,0.1259925,0.573835146,0.067617056,0.062892805,0.514630515,266853
2015,R1K,23.5,303560,1212960,7681.7,0.25,0.9,1,0.08,0.21,0.48,-766137,0.99,90,33,1.2,200036.91,0.04,199,1,0.03,794,LONDON NORTH WEST HEALTHCARE NHS TRUST,HA1 3UJ,20141001,NA,0,606436,0.059114235,0.108789716,0.123543127,0.576273506,0.068442507,0.063836909,0.518382814,272617
2016,R1K,23.5,303560,1212960,7681.7,0.25,0.9,1,0.08,0.21,0.48,-766137,0.99,90,33,1.2,200036.91,0.04,199,1,0.03,794,LONDON NORTH WEST HEALTHCARE NHS TRUST,HA1 3UJ,20141001,NA,0,574996,0.058556929,0.109771198,0.123729556,0.577927499,0.067511774,0.062503043,0.521274931,243892
2017,R1K,23.5,303560,1212960,7681.7,0.25,0.9,1,0.08,0.21,0.48,-766137,0.99,90,33,1.2,200036.91,0.04,199,1,0.03,794,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,HA1 3UJ,20141001,NA,0,573446,0.052449577,0.108266515,0.121851055,0.582443683,0.070100759,0.064888411,0.52582632,245277
2018,R1K,23.5,303560,1212960,7681.7,0.25,0.9,1,0.08,0.21,0.48,-766137,0.99,90,33,1.2,200036.91,0.04,199,1,0.03,794,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,HA1 3UJ,20141001,NA,0,577864,0.048554677,0.101634641,0.122803982,0.58913516,0.072361317,0.065510224,0.530367007,253571
2019,R1K,23.5,303560,1212960,7681.7,0.25,0.9,1,0.08,0.21,0.48,-766137,0.99,90,33,1.2,200036.91,0.04,199,1,0.03,794,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,HA1 3UJ,20141001,NA,0,577864,0.048554677,0.101634641,0.122803982,0.58913516,0.072361317,0.065510224,0.530367007,253571
2020,R1K,23.5,303560,1212960,7681.7,0.25,0.9,1,0.08,0.21,0.48,-766137,0.99,90,33,1.2,200036.91,0.04,199,1,0.03,794,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,HA1 3UJ,20141001,NA,0,577864,0.048554677,0.101634641,0.122803982,0.58913516,0.072361317,0.065510224,0.530367007,253571
2021,R1K,23.5,303560,1212960,7681.7,0.25,0.9,1,0.08,0.21,0.48,-766137,0.99,90,33,1.2,200036.91,0.04,199,1,0.03,794,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,HA1 3UJ,20141001,NA,0,577864,0.048554677,0.101634641,0.122803982,0.58913516,0.072361317,0.065510224,0.530367007,253571
2011,R1L,22.4,11425,21690,4309.9,0.53,1,NA,0,0.17,1,-305336,0.89,345,8.2,1.1,1895.13,0.01,67,0,0.05,522,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,SS11 7XX,20170401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,R1L,22.4,11425,21690,4309.9,0.53,1,NA,0,0.17,1,-305336,0.89,345,8.2,1.1,1895.13,0.01,67,0,0.05,522,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,SS11 7XX,20170401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,R1L,22.4,11425,21690,4309.9,0.53,1,NA,0,0.17,1,-305336,0.89,345,8.2,1.1,1895.13,0.01,67,0,0.05,522,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,SS11 7XX,20170401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,R1L,22.4,11425,21690,4309.9,0.53,1,NA,0,0.17,1,-305336,0.89,345,8.2,1.1,1895.13,0.01,67,0,0.05,522,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,SS11 7XX,20170401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,R1L,22.4,11425,21690,4309.9,0.53,1,NA,0,0.17,1,-305336,0.89,345,8.2,1.1,1895.13,0.01,67,0,0.05,522,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,SS11 7XX,20170401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,R1L,22.4,11425,21690,4309.9,0.53,1,NA,0,0.17,1,-305336,0.89,345,8.2,1.1,1895.13,0.01,67,0,0.05,522,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,SS11 7XX,20170401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,R1L,22.4,11425,21690,4309.9,0.53,1,NA,0,0.17,1,-305336,0.89,345,8.2,1.1,1895.13,0.01,67,0,0.05,522,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,SS11 7XX,20170401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,R1L,22.4,11425,21690,4309.9,0.53,1,NA,0,0.17,1,-305336,0.89,345,8.2,1.1,1895.13,0.01,67,0,0.05,522,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,SS11 7XX,20170401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,R1L,22.4,11425,21690,4309.9,0.53,1,NA,0,0.17,1,-305336,0.89,345,8.2,1.1,1895.13,0.01,67,0,0.05,522,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,SS11 7XX,20170401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,R1L,22.4,11425,21690,4309.9,0.53,1,NA,0,0.17,1,-305336,0.89,345,8.2,1.1,1895.13,0.01,67,0,0.05,522,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,SS11 7XX,20170401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,R1L,22.4,11425,21690,4309.9,0.53,1,NA,0,0.17,1,-305336,0.89,345,8.2,1.1,1895.13,0.01,67,0,0.05,522,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,SS11 7XX,20170401,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,RA2,9.3,160250,676170,3674,0.25,0.8,0.8,0.1,0.27,0.34,-369263,0.64,98,30.5,1.16,-2123.12,0.03,197,1,0.03,459,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,GU2 7XX,19910401,NA,0,307766,0.050548144,0.10989518,0.138485083,0.535176075,0.088027917,0.077867601,0.491028899,104621
2012,RA2,9.3,160250,676170,3674,0.25,0.8,0.8,0.1,0.27,0.34,-369263,0.64,98,30.5,1.16,-2123.12,0.03,197,1,0.03,459,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,GU2 7XX,19910401,NA,0,310447,0.052672437,0.111458639,0.139676016,0.526141338,0.091313493,0.078738078,0.491011348,106050
2013,RA2,9.3,160250,676170,3674,0.25,0.8,0.8,0.1,0.27,0.34,-369263,0.64,98,30.5,1.16,-2123.12,0.03,197,1,0.03,459,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,GU2 7XX,19910401,NA,0,315086,0.056108491,0.113394438,0.139260392,0.518442584,0.093742661,0.079051434,0.491780022,111490
2014,RA2,9.3,160250,676170,3674,0.25,0.8,0.8,0.1,0.27,0.34,-369263,0.64,98,30.5,1.16,-2123.12,0.03,197,1,0.03,459,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,GU2 7XX,19910401,NA,0,318080,0.053910966,0.110255282,0.13809419,0.519297032,0.097670397,0.080772133,0.490961393,116955
2015,RA2,9.3,160250,676170,3674,0.25,0.8,0.8,0.1,0.27,0.34,-369263,0.64,98,30.5,1.16,-2123.12,0.03,197,1,0.03,459,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,GU2 7XX,19910401,NA,0,320746,0.050681848,0.11005905,0.138028222,0.519155344,0.100655971,0.081419566,0.492732567,121478
2016,RA2,9.3,160250,676170,3674,0.25,0.8,0.8,0.1,0.27,0.34,-369263,0.64,98,30.5,1.16,-2123.12,0.03,197,1,0.03,459,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,GU2 7XX,19910401,NA,0,322720,0.048134606,0.109234011,0.136241943,0.521191745,0.103854735,0.08134296,0.493086886,124153
2017,RA2,9.3,160250,676170,3674,0.25,0.8,0.8,0.1,0.27,0.34,-369263,0.64,98,30.5,1.16,-2123.12,0.03,197,1,0.03,459,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,GU2 7XX,19910401,NA,0,325647,0.04800904,0.111187881,0.137989909,0.518546156,0.103378812,0.080888201,0.494323608,126718
2018,RA2,9.3,160250,676170,3674,0.25,0.8,0.8,0.1,0.27,0.34,-369263,0.64,98,30.5,1.16,-2123.12,0.03,197,1,0.03,459,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,GU2 7XX,19910401,NA,0,328474,0.048433057,0.112642096,0.140026303,0.516430524,0.101603171,0.080864848,0.496486784,130586
2019,RA2,9.3,160250,676170,3674,0.25,0.8,0.8,0.1,0.27,0.34,-369263,0.64,98,30.5,1.16,-2123.12,0.03,197,1,0.03,459,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,GU2 7XX,19910401,NA,0,328474,0.048433057,0.112642096,0.140026303,0.516430524,0.101603171,0.080864848,0.496486784,130586
2020,RA2,9.3,160250,676170,3674,0.25,0.8,0.8,0.1,0.27,0.34,-369263,0.64,98,30.5,1.16,-2123.12,0.03,197,1,0.03,459,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,GU2 7XX,19910401,NA,0,328474,0.048433057,0.112642096,0.140026303,0.516430524,0.101603171,0.080864848,0.496486784,130586
2021,RA2,9.3,160250,676170,3674,0.25,0.8,0.8,0.1,0.27,0.34,-369263,0.64,98,30.5,1.16,-2123.12,0.03,197,1,0.03,459,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,GU2 7XX,19910401,NA,0,328474,0.048433057,0.112642096,0.140026303,0.516430524,0.101603171,0.080864848,0.496486784,130586
2011,RA3,20.2,69515,308625,1452.4,0.21,1,1,0.12,0.25,0.47,-118150,0.76,13,5.9,1.05,-31351.44,0.05,187,1,0.04,205,WESTON AREA HEALTH NHS TRUST,BS23 4TQ,19910401,20200331,0,96435,0.044807383,0.027313735,0.100855499,0.567936952,0.123679162,0.135407269,0.493306372,45123
2012,RA3,20.2,69515,308625,1452.4,0.21,1,1,0.12,0.25,0.47,-118150,0.76,13,5.9,1.05,-31351.44,0.05,187,1,0.04,205,WESTON AREA HEALTH NHS TRUST,BS23 4TQ,19910401,20200331,0,93439,0.039159238,0.024379542,0.098160297,0.565406308,0.132289515,0.140605101,0.494386712,43285
2013,RA3,20.2,69515,308625,1452.4,0.21,1,1,0.12,0.25,0.47,-118150,0.76,13,5.9,1.05,-31351.44,0.05,187,1,0.04,205,WESTON AREA HEALTH NHS TRUST,BS23 4TQ,19910401,20200331,0,91352,0.031646817,0.022615816,0.096965584,0.567059287,0.137982748,0.143729749,0.49553376,42661
2014,RA3,20.2,69515,308625,1452.4,0.21,1,1,0.12,0.25,0.47,-118150,0.76,13,5.9,1.05,-31351.44,0.05,187,1,0.04,205,WESTON AREA HEALTH NHS TRUST,BS23 4TQ,19910401,20200331,0,91594,0.027327117,0.024444833,0.096480119,0.564250933,0.142607594,0.144889403,0.493285586,43411
2015,RA3,20.2,69515,308625,1452.4,0.21,1,1,0.12,0.25,0.47,-118150,0.76,13,5.9,1.05,-31351.44,0.05,187,1,0.04,205,WESTON AREA HEALTH NHS TRUST,BS23 4TQ,19910401,20200331,0,92020,0.027178874,0.027363617,0.09735927,0.558074332,0.145729189,0.144294719,0.497109324,43891
